,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,new_idx
430,113,박병호,2015,넥센,0.308,11,26,4,8,1,0,3,18,11,0,0,5,0,6,0,0.6920000000000001,0.406,0,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,1.098,박병호2015
431,113,박병호,2018,넥센,0.294,7,17,2,5,0,0,2,11,5,0,1,5,0,5,0,0.647,0.455,0,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,1.102,박병호2018
432,115,박석민,2004,삼성,0.208,11,24,6,5,4,0,0,9,4,1,0,3,2,6,0,0.375,0.345,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.72,박석민2004
433,115,박석민,2008,삼성,0.250,13,44,7,11,4,0,0,15,4,0,0,4,3,8,4,0.341,0.353,4,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.6940000000000001,박석민2008
434,115,박석민,2009,삼성,0.167,9,30,2,5,2,0,1,10,1,1,0,6,0,11,1,0.333,0.306,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.639,박석민2009
435,115,박석민,2010,삼성,0.333,12,30,5,10,2,0,2,18,10,0,0,3,2,4,0,0.6,0.405,2,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,1.005,박석민2010
436,115,박석민,2011,삼성,0.429,5,14,0,6,0,0,0,6,1,0,0,2,0,3,0,0.429,0.5,1,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.929,박석민2011
437,115,박석민,2012,삼성,0.250,11,36,4,9,3,0,0,12,4,1,0,2,0,5,2,0.333,0.282,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.615,박석민2012
438,115,박석민,2013,삼성,0.286,9,28,3,8,2,0,0,10,3,0,0,3,0,5,3,0.357,0.355,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.7120000000000001,박석민2013
439,115,박석민,2014,삼성,0.273,8,22,1,6,1,0,0,7,3,0,0,4,0,5,0,0.318,0.37,1,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.688,박석민2014
440,115,박석민,2015,삼성,0.179,12,39,5,7,1,0,2,14,7,0,0,6,0,3,4,0.359,0.289,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,0.6479999999999999,박석민2015
441,115,박석민,2016,NC,0.429,16,42,6,18,1,0,3,28,11,0,2,8,0,8,0,0.667,0.51,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,1.177,박석민2016
442,115,박석민,2017,NC,0.500,2,6,1,3,0,0,1,6,3,0,1,1,0,0,0,1.0,0.5710000000000001,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,1.571,박석민2017
443,115,박석민,2018,NC,0.500,2,2,1,1,0,0,1,4,2,0,0,0,0,0,0,2.0,0.5,0,178cm/88kg,1985년 06월 22일,내야수(우투우타),율하초-경복중-대구고-삼성-상무-삼성,18000만원,2.5,박석민2018
444,116,박세혁,2012,두산,0.000,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,181cm/86kg,1990년 01월 09일,포수(우투좌타),수유초-신일중-신일고-고려대-두산-상무,6000만원,0.0,박세혁2012
445,116,박세혁,2013,두산,0.429,7,7,2,3,0,0,0,3,3,0,1,1,0,2,0,0.429,0.5,0,181cm/86kg,1990년 01월 09일,포수(우투좌타),수유초-신일중-신일고-고려대-두산-상무,6000만원,0.929,박세혁2013
446,116,박세혁,2016,두산,0.300,14,20,3,6,1,0,0,7,3,1,0,4,4,3,0,0.35,0.483,0,181cm/86kg,1990년 01월 09일,포수(우투좌타),수유초-신일중-신일고-고려대-두산-상무,6000만원,0.833,박세혁2016
447,116,박세혁,2017,두산,0.182,10,11,1,2,0,0,0,2,1,0,0,3,1,5,0,0.182,0.4,1,181cm/86kg,1990년 01월 09일,포수(우투좌타),수유초-신일중-신일고-고려대-두산-상무,6000만원,0.5820000000000001,박세혁2017
448,116,박세혁,2018,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0,0,181cm/86kg,1990년 01월 09일,포수(우투좌타),수유초-신일중-신일고-고려대-두산-상무,6000만원,,박세혁2018
449,117,박승욱,2013,SK,0.296,11,27,4,8,4,0,0,12,6,0,0,2,0,5,0,0.444,0.333,1,184cm/78kg,1992년 12월 04일,내야수(우투좌타),칠성초-경복중-대구상원고,8000만원,0.777,박승욱2013
450,117,박승욱,2017,SK,0.167,11,30,3,5,0,0,0,5,4,1,0,4,0,8,0,0.1669999999999999,0.257,1,184cm/78kg,1992년 12월 04일,내야수(우투좌타),칠성초-경복중-대구상원고,8000만원,0.424,박승욱2017
451,117,박승욱,2018,SK,0.455,6,11,4,5,1,0,0,6,2,4,0,4,0,3,0,0.545,0.6,1,184cm/78kg,1992년 12월 04일,내야수(우투좌타),칠성초-경복중-대구상원고,8000만원,1.145,박승욱2018
452,119,박용택,2002,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,,박용택2002
453,119,박용택,2003,LG,0.256,13,43,7,11,3,0,1,17,7,0,4,3,1,10,0,0.395,0.313,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.708,박용택2003
454,119,박용택,2004,LG,0.383,12,47,9,18,4,0,0,22,4,3,0,3,0,5,1,0.468,0.412,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.88,박용택2004
455,119,박용택,2005,LG,0.189,12,37,3,7,2,1,0,11,5,1,1,3,0,16,0,0.297,0.244,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.5409999999999999,박용택2005
456,119,박용택,2006,LG,0.267,6,15,1,4,1,0,0,5,1,1,0,5,1,3,0,0.333,0.455,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.7879999999999999,박용택2006
457,119,박용택,2007,LG,0.200,11,40,0,8,1,0,0,9,3,0,1,5,0,3,1,0.225,0.283,1,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.508,박용택2007
458,119,박용택,2008,LG,0.357,12,42,4,15,3,0,1,21,10,4,1,5,0,7,0,0.5,0.417,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.917,박용택2008
459,119,박용택,2009,LG,0.211,7,19,2,4,0,0,0,4,1,0,1,0,0,2,2,0.211,0.211,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.422,박용택2009
460,119,박용택,2010,LG,0.333,8,24,5,8,1,0,0,9,1,1,0,3,2,3,0,0.375,0.448,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.823,박용택2010
461,119,박용택,2011,LG,0.382,12,34,8,13,4,1,1,22,9,5,2,4,1,11,0,0.647,0.45,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,1.097,박용택2011
462,119,박용택,2012,LG,0.190,9,21,3,4,0,0,0,4,1,1,0,3,0,4,3,0.19,0.28,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.47,박용택2012
463,119,박용택,2013,LG,0.417,11,24,7,10,1,0,0,11,0,2,1,9,1,5,0,0.458,0.588,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,1.046,박용택2013
464,119,박용택,2014,LG,0.318,8,22,5,7,2,0,0,9,2,0,0,4,0,8,0,0.409,0.423,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.8320000000000001,박용택2014
465,119,박용택,2015,LG,0.350,11,20,4,7,1,0,1,11,2,0,0,2,0,2,0,0.55,0.409,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.959,박용택2015
466,119,박용택,2016,LG,0.286,10,28,7,8,2,0,0,10,3,4,1,1,1,5,0,0.357,0.333,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.69,박용택2016
467,119,박용택,2017,LG,0.450,10,20,5,9,1,0,2,16,5,0,0,3,0,2,1,0.8,0.5,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,1.3,박용택2017
468,119,박용택,2018,LG,0.222,7,18,2,4,1,0,0,5,1,0,0,3,0,5,0,0.278,0.333,0,185cm/90kg,1979년 04월 21일,외야수(우투좌타),고명초-휘문중-휘문고-고려대,30000만원,0.611,박용택2018
469,123,박정권,2004,SK,0.250,11,20,3,5,0,0,1,8,1,0,0,2,0,5,1,0.4,0.318,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.718,박정권2004
470,123,박정권,2007,SK,0.150,9,20,1,3,1,0,0,4,1,0,0,3,0,5,0,0.2,0.261,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.461,박정권2007
471,123,박정권,2008,SK,0.148,12,27,2,4,1,1,1,10,4,3,0,5,0,6,0,0.37,0.273,1,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.643,박정권2008
472,123,박정권,2009,SK,0.240,10,25,1,6,1,0,0,7,2,1,0,1,0,9,1,0.28,0.269,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.5489999999999999,박정권2009
473,123,박정권,2010,SK,0.176,11,34,3,6,0,0,1,9,1,0,0,2,0,7,0,0.265,0.222,1,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.487,박정권2010
474,123,박정권,2011,SK,0.353,8,17,3,6,1,0,0,7,3,1,0,4,1,6,0,0.412,0.5,1,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.912,박정권2011
475,123,박정권,2012,SK,0.459,13,37,4,17,5,0,1,25,4,1,0,3,0,3,1,0.6759999999999999,0.5,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,1.1760000000000002,박정권2012
476,123,박정권,2013,SK,0.250,11,24,3,6,1,0,0,7,3,0,0,2,0,12,0,0.292,0.296,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.588,박정권2013
477,123,박정권,2014,SK,0.261,8,23,3,6,0,0,1,9,3,0,0,3,0,4,0,0.391,0.346,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.737,박정권2014
478,123,박정권,2015,SK,0.286,7,21,5,6,1,0,2,13,2,0,0,2,1,3,1,0.619,0.375,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.994,박정권2015
479,123,박정권,2016,SK,0.326,15,43,7,14,1,0,1,18,11,0,1,2,0,7,0,0.419,0.348,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.7669999999999999,박정권2016
480,123,박정권,2017,SK,0.200,7,15,2,3,0,0,1,6,2,0,0,0,0,4,0,0.4,0.2,0,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,0.6000000000000001,박정권2017
481,123,박정권,2018,SK,0.286,3,7,3,2,0,0,1,5,2,0,0,1,0,2,0,0.7140000000000001,0.375,1,187cm/96kg,1981년 07월 21일,내야수(좌투좌타),효자초-전주동중-전주고-동국대-SK-상무,5000만원,1.089,박정권2018
482,124,박정음,2016,넥센,0.148,15,27,6,4,0,0,1,7,5,4,3,3,2,10,0,0.259,0.265,0,175cm/77kg,1989년 04월 15일,외야수(좌투좌타),금평초-전라중-전주고-성균관대-넥센-상무,6000만원,0.524,박정음2016
483,124,박정음,2017,넥센,0.150,10,20,4,3,0,1,0,5,0,1,1,1,0,4,1,0.25,0.19,0,175cm/77kg,1989년 04월 15일,외야수(좌투좌타),금평초-전라중-전주고-성균관대-넥센-상무,6000만원,0.44,박정음2017
484,126,박준태,2014,KIA,0.091,12,11,1,1,0,0,0,1,1,1,2,3,3,4,0,0.091,0.412,0,181cm/75kg,1991년 07월 26일,외야수(우투좌타),대연초-부산중-개성고-인하대-KIA-경찰,6000만원,0.503,박준태2014
485,126,박준태,2015,KIA,0.231,12,26,6,6,1,0,0,7,2,1,0,4,2,5,2,0.269,0.375,0,181cm/75kg,1991년 07월 26일,외야수(우투좌타),대연초-부산중-개성고-인하대-KIA-경찰,6000만원,0.644,박준태2015
486,127,박지규,2015,LG,0.375,6,8,1,3,0,0,0,3,0,1,0,0,0,3,0,0.375,0.375,0,183cm/80kg,1991년 10월 12일,내야수(우투좌타),공주중동초-경복중-대구상원고-성균관대-LG-상무,6000만원,0.75,박지규2015
487,127,박지규,2018,LG,0.000,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.25,0,183cm/80kg,1991년 10월 12일,내야수(우투좌타),공주중동초-경복중-대구상원고-성균관대-LG-상무,6000만원,0.25,박지규2018
488,130,박찬도,2014,삼성,0.200,10,5,3,1,0,0,0,1,1,3,0,0,1,0,0,0.2,0.333,0,185cm/75kg,1989년 02월 22일,외야수(우투좌타),비산초(안양리틀)-평촌중-안산공고-중앙대-삼성-경찰,,0.5329999999999999,박찬도2014
489,130,박찬도,2015,삼성,0.333,12,27,4,9,0,1,0,11,0,3,0,0,0,7,0,0.407,0.333,0,185cm/75kg,1989년 02월 22일,외야수(우투좌타),비산초(안양리틀)-평촌중-안산공고-중앙대-삼성-경찰,,0.74,박찬도2015
490,131,박한이,2002,삼성,0.319,11,47,7,15,3,0,1,21,4,3,0,3,0,8,1,0.447,0.36,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.8069999999999999,박한이2002
491,131,박한이,2003,삼성,0.212,12,33,3,7,1,0,0,8,3,1,0,4,1,6,0,0.242,0.308,1,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.55,박한이2003
492,131,박한이,2004,삼성,0.357,12,42,7,15,5,0,1,23,5,2,1,4,1,5,1,0.5479999999999999,0.426,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.974,박한이2004
493,131,박한이,2005,삼성,0.310,11,42,5,13,3,0,1,19,5,2,1,3,0,7,1,0.452,0.356,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.8079999999999999,박한이2005
494,131,박한이,2006,삼성,0.237,13,38,8,9,2,0,1,14,4,2,0,13,0,7,2,0.368,0.423,2,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.7909999999999999,박한이2006
495,131,박한이,2007,삼성,0.226,9,31,6,7,1,0,0,8,3,0,1,5,0,2,0,0.258,0.333,1,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.591,박한이2007
496,131,박한이,2008,삼성,0.440,7,25,7,11,4,0,1,18,5,1,0,3,0,3,0,0.72,0.5,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,1.22,박한이2008
497,131,박한이,2009,삼성,0.281,13,32,4,9,3,0,0,12,3,1,0,12,0,2,0,0.375,0.477,1,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.852,박한이2009
498,131,박한이,2010,삼성,0.226,13,31,2,7,2,0,0,9,1,1,0,3,0,4,2,0.29,0.294,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.584,박한이2010
499,131,박한이,2011,삼성,0.192,10,26,3,5,1,0,0,6,5,0,0,6,0,8,2,0.231,0.333,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.5640000000000001,박한이2011
500,131,박한이,2012,삼성,0.375,11,32,8,12,4,0,1,19,4,0,0,5,0,6,0,0.594,0.459,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,1.053,박한이2012
501,131,박한이,2013,삼성,0.133,11,30,2,4,1,0,0,5,3,1,0,5,0,5,0,0.1669999999999999,0.243,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.41,박한이2013
502,131,박한이,2014,삼성,0.208,10,24,1,5,2,0,0,7,2,1,0,7,1,5,0,0.292,0.406,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.698,박한이2014
503,131,박한이,2015,삼성,0.294,12,34,6,10,2,1,0,14,3,0,0,8,1,5,3,0.412,0.442,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.8540000000000001,박한이2015
504,131,박한이,2016,삼성,0.258,12,31,2,8,2,0,1,13,6,0,0,5,0,3,1,0.419,0.361,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,0.78,박한이2016
505,131,박한이,2018,삼성,0.300,5,10,2,3,1,0,1,7,1,0,0,1,0,0,0,0.7,0.364,0,182cm/91kg,1979년 01월 28일,외야수(좌투좌타),초량초-부산중-부산고-동국대,30000만원,1.064,박한이2018
506,132,박해민,2015,삼성,0.320,12,25,6,8,1,0,0,9,3,2,3,4,1,5,0,0.36,0.433,0,180cm/75kg,1990년 02월 24일,외야수(우투좌타),영중초-양천중-신일고-한양대,,0.7929999999999999,박해민2015
507,132,박해민,2016,삼성,0.393,16,56,12,22,6,1,2,36,11,2,0,2,2,6,3,0.643,0.433,0,180cm/75kg,1990년 02월 24일,외야수(우투좌타),영중초-양천중-신일고-한양대,,1.0759999999999998,박해민2016
508,132,박해민,2017,삼성,0.250,9,32,2,8,2,0,0,10,2,1,1,0,0,7,0,0.313,0.242,0,180cm/75kg,1990년 02월 24일,외야수(우투좌타),영중초-양천중-신일고-한양대,,0.5549999999999999,박해민2017
509,132,박해민,2018,삼성,0.375,6,16,1,6,0,0,0,6,0,1,0,3,1,4,0,0.375,0.5,0,180cm/75kg,1990년 02월 24일,외야수(우투좌타),영중초-양천중-신일고-한양대,,0.875,박해민2018
510,133,박헌도,2013,넥센,0.263,10,19,2,5,1,0,0,6,4,1,1,5,0,2,0,0.316,0.417,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.733,박헌도2013
511,133,박헌도,2014,넥센,0.300,9,10,1,3,0,0,0,3,1,0,0,3,1,2,0,0.3,0.5,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.8,박헌도2014
512,133,박헌도,2015,넥센,0.250,11,16,0,4,2,0,0,6,6,0,1,1,1,0,0,0.375,0.3,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.675,박헌도2015
513,133,박헌도,2016,롯데,0.083,15,24,2,2,0,0,0,2,3,0,0,7,1,5,0,0.083,0.303,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.386,박헌도2016
514,133,박헌도,2017,롯데,0.143,5,7,2,1,0,0,0,1,0,0,0,2,0,2,1,0.143,0.333,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.476,박헌도2017
515,133,박헌도,2018,롯데,0.300,4,10,1,3,1,0,0,4,2,0,0,1,0,2,0,0.4,0.364,0,178cm/102kg,1987년 01월 01일,외야수(우투우타),사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,0.764,박헌도2018
516,134,배영섭,2011,삼성,0.235,12,34,7,8,1,0,0,9,4,4,0,6,1,7,0,0.265,0.366,1,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.631,배영섭2011
517,134,배영섭,2012,삼성,0.263,10,38,4,10,3,0,0,13,2,1,1,3,1,4,0,0.342,0.333,0,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.675,배영섭2012
518,134,배영섭,2013,삼성,0.256,11,39,5,10,4,0,0,14,6,4,0,4,2,8,1,0.359,0.356,0,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.715,배영섭2013
519,134,배영섭,2016,삼성,0.324,14,34,10,11,3,0,0,14,5,0,0,7,0,2,0,0.412,0.439,0,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.851,배영섭2016
520,134,배영섭,2017,삼성,0.200,10,15,1,3,1,0,0,4,1,1,2,2,0,3,0,0.267,0.278,0,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.545,배영섭2017
521,134,배영섭,2018,삼성,0.143,6,14,1,2,0,0,1,5,2,0,0,1,0,4,0,0.357,0.2,0,178cm/78kg,1986년 06월 27일,외야수(우투우타),신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,0.5569999999999999,배영섭2018
522,135,배정대,2015,KT,0.133,11,15,0,2,0,0,0,2,0,0,0,0,0,4,0,0.133,0.133,0,185cm/80kg,1995년 06월 12일,외야수(우투우타),도신초-성남중-성남고-LG-KT-경찰,15000만원,0.266,배정대2015
523,135,배정대,2016,KT,0.167,15,18,5,3,1,0,0,4,0,2,0,0,0,6,0,0.222,0.1669999999999999,0,185cm/80kg,1995년 06월 12일,외야수(우투우타),도신초-성남중-성남고-LG-KT-경찰,15000만원,0.389,배정대2016
524,136,백민기,2015,롯데,0.000,3,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,184cm/98kg,1990년 09월 16일,외야수(우투우타),서울학동초-서울강남중-서울성남고-중앙대-롯데,6000만원,0.0,백민기2015
